"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1886284,"December 25, 2020",Arizona,Phoenix,"N 83rd Ave and W Glenrosa Ave",1,0,N/A
1888134,"December 25, 2020",Pennsylvania,Philadelphia,"7200 block of Woodland Ave",0,1,N/A
1888132,"December 25, 2020",Pennsylvania,Philadelphia,"3400 block of N Broad St",0,1,N/A
1888130,"December 25, 2020",Pennsylvania,Philadelphia,"3100 block of F St",0,1,N/A
1888128,"December 25, 2020",Pennsylvania,Philadelphia,"1500 block of Hellerman St",0,1,N/A
1888048,"December 25, 2020",Missouri,"Saint Louis","N Florissant Ave and Mallinckrodt St",1,0,N/A
1887855,"December 25, 2020",California,Pasadena,"Wheeler Lane",0,1,N/A
1886176,"December 25, 2020",Maryland,Baltimore,"50 block of S Carey St",0,2,N/A
1887424,"December 25, 2020",Maryland,Cambridge,"600 block of Pine St",0,1,N/A
1886676,"December 25, 2020",Delaware,Dover,"820 Carvel Dr",1,0,N/A
1886619,"December 25, 2020",Illinois,Chicago,"300 block of E Garfield Blvd",0,0,N/A
1887687,"December 25, 2020",Connecticut,"Windsor Locks","33 Dale St",2,0,N/A
1890010,"December 25, 2020",Florida,Ocala,"2843 NE Seventh St",0,1,N/A
1886649,"December 25, 2020",Ohio,Cincinnati,"Cloister Dr",0,1,N/A
1890858,"December 25, 2020",Georgia,Ellabell,"US-80 and US-280",0,1,N/A
1890894,"December 25, 2020",Indiana,Indianapolis,"2700 block of S Hunter Rd",1,0,N/A
1886286,"December 25, 2020",Arizona,Phoenix,"51st Ave and Thomas Rd",0,1,N/A
1886605,"December 25, 2020",Illinois,Chicago,"5500 block of W Monroe St",0,1,N/A
1886948,"December 25, 2020",Missouri,"Saint Louis (Spanish Lake)","1500 block of Lakeside Ln",2,0,N/A
1886652,"December 25, 2020",Maryland,"Indian Head","Mattingly Ave",1,0,N/A
1886588,"December 25, 2020",Illinois,Chicago,"9000 block of S Laflin St",0,1,N/A
1887404,"December 25, 2020","District of Columbia",Washington,"4100 block of 7th St NW",0,0,N/A
1886579,"December 25, 2020",Illinois,Chicago,"4000 block of N Pulaski Rd",0,1,N/A
1886865,"December 25, 2020",Florida,Miami,"500 block of NW 56th St",0,0,N/A
1888985,"December 25, 2020",Florida,"Fort Pierce","3318 Orange Ave",0,0,N/A
1886727,"December 25, 2020",Florida,"Orange Park","2150 Spencer Rd",1,0,N/A
1886372,"December 25, 2020",Florida,"Boynton Beach","Martin Luther King Jr Blvd and N Seacrest Blvd",1,4,N/A
1886378,"December 25, 2020",Florida,"Delray Beach","1475 S Congress Ave",1,0,N/A
1887692,"December 25, 2020",Texas,Beaumont,"3430 Concord Rd",1,0,N/A
1886961,"December 25, 2020",Pennsylvania,Philadelphia,"5800 block of Morton St",0,2,N/A
1887305,"December 25, 2020",Montana,Stevensville,"5th St",1,0,N/A
1887438,"December 25, 2020",Ohio,Cincinnati,"9333 Round Top",0,0,N/A
1886251,"December 25, 2020","South Carolina",Williston,"Elko St",1,0,N/A
1886441,"December 25, 2020",Georgia,Macon,"4416 Mumford Rd",0,1,N/A
1886939,"December 25, 2020",Pennsylvania,Lancaster,"300 block of Mill St",0,1,N/A
1887469,"December 25, 2020","New Jersey",Paterson,"Market St and Carroll St",0,1,N/A
1886519,"December 25, 2020",Iowa,Waterloo,"1347 E Airline Hwy",1,0,N/A
1886425,"December 25, 2020",Michigan,Detroit,N/A,1,0,N/A
1886437,"December 25, 2020",Alabama,Tuscaloosa,"680 6th Ave NE",0,0,N/A
1886474,"December 25, 2020",Mississippi,Columbus,"937 Alabama St",0,1,N/A
1886721,"December 25, 2020",Arkansas,Atkins,"5180 Pine Ridge Rd",5,0,N/A
1886954,"December 25, 2020",Missouri,"Saint Louis","Ashland Ave and Lambdin Ave",0,2,N/A
1887276,"December 25, 2020",Louisiana,Shreveport,"5200 block of Kent St",0,1,N/A
1886867,"December 25, 2020",Texas,Conroe,"9500 block of Broadway Ave",1,0,N/A
1887161,"December 25, 2020","New Jersey","Atlantic City","1700 block of Atlantic Ave",0,1,N/A
1890700,"December 25, 2020",Texas,"San Antonio","1600 block of Wycombe St",0,1,N/A
1886400,"December 25, 2020",California,Fresno,"Norwich Ave and Angus St",0,1,N/A
1887207,"December 25, 2020",Colorado,Denver,"I-25 and Park Ave",0,1,N/A
1887632,"December 25, 2020",Texas,Houston,"9621 Bissonet St",2,0,N/A
1887209,"December 25, 2020",Michigan,Detroit,"2971 W Warren Ave",0,1,N/A
1887202,"December 25, 2020",Texas,Sinton,"Laredo St",0,0,N/A
1887200,"December 25, 2020",Louisiana,"New Orleans","St Bernard Ave",0,1,N/A
1887197,"December 25, 2020",Michigan,Detroit,"18200 block of Marlowe St",0,2,N/A
1914622,"December 25, 2020","New York",Albany,"200 block of Delaware Ave",0,1,N/A
1887196,"December 25, 2020",Michigan,Detroit,"Southfield Rd and Van Buren Ave",0,0,N/A
1886219,"December 25, 2020",Texas,Houston,"3023 Farrell Rd",0,0,N/A
1887848,"December 25, 2020",California,Hanford,"Davis St and Redington St",1,0,N/A
1890659,"December 25, 2020",California,Hesperia,"16061 Bear Valley Rd",1,0,N/A
1886349,"December 25, 2020","New York",Rochester,"Ferndale Crescent and N Goodman St",0,1,N/A
1888744,"December 25, 2020",California,Orland,"Eva Dr",0,0,N/A
1887177,"December 25, 2020",Louisiana,"New Orleans","Lake Forest Blvd and Bullard Ave",1,0,N/A
1885991,"December 24, 2020",Georgia,"Warner Robins","900 block of McArthur Blvd",0,1,N/A
1886359,"December 24, 2020",California,Redding,"2500 block of Irwin Rd",1,1,N/A
1909003,"December 24, 2020","North Carolina",Liberty,"S Carter St and W Dameron Ave",0,2,N/A
1885932,"December 24, 2020","New York",Walden,"78 Oak St",0,1,N/A
1885892,"December 24, 2020",Virginia,Hopewell,"200 block of S 7th Ave",0,1,N/A
1885927,"December 24, 2020","New York","Amityville (North Amityville)","Jefferson Ave",0,1,N/A
1886154,"December 24, 2020",Florida,Tampa,"2904 Melburne Blvd",0,0,N/A
1886355,"December 24, 2020",Florida,"Daytona Beach","1160 San Jose Blvd",1,0,N/A
1885924,"December 24, 2020","New York",Syracuse,N/A,0,1,N/A
1886039,"December 24, 2020","South Carolina",Loris,"Papas Bay Rd",2,0,N/A
1885903,"December 24, 2020","New York",Buffalo,"100 block of Liddell St",1,1,N/A
1886206,"December 24, 2020",Illinois,Springfield,"3401 Freedom Dr",0,1,N/A
1885884,"December 24, 2020","New York",Brooklyn,"355 17th St",0,0,N/A
1886970,"December 24, 2020",Pennsylvania,Erie,"3900 block of Nancy Ave",0,1,N/A
1898249,"December 24, 2020","New York",Amsterdam,N/A,0,0,N/A
1885464,"December 24, 2020",Missouri,"Saint Louis","8100 block of S Broadway",1,0,N/A
1885877,"December 24, 2020",Georgia,Augusta,"100 Block of Calvary Dr",0,1,N/A
1886013,"December 24, 2020",Arkansas,"Little Rock","3500 block of Longcoy St",1,2,N/A
1886002,"December 24, 2020","North Carolina",Charlotte,"6600 block of Olde Savannah Rd",2,1,N/A
1885867,"December 24, 2020",Texas,Austin,"Travis Green Ln and Hero Dr",0,0,N/A
1885874,"December 24, 2020",Georgia,Lagrange,"100 block of McGregor St",0,1,N/A
1889516,"December 24, 2020",Virginia,Woodbridge,"3801 Golansky Blvd",0,0,N/A
1885908,"December 24, 2020",Texas,"San Antonio","13658 O Connor Rd",1,0,N/A
1886333,"December 24, 2020","New York","New York (Manhattan)","E 104th St and 3rd Ave",0,0,N/A
1885412,"December 24, 2020",Ohio,Toledo,"806 Cherry St",0,1,N/A
1889429,"December 24, 2020",Illinois,Chicago,"11400 block of S King Dr",0,0,N/A
1885825,"December 24, 2020",Missouri,"Saint Louis (University City)","6521 Crest Ave",2,0,N/A
1885818,"December 24, 2020","West Virginia",Huntington,"1530 3rd Ave",0,0,N/A
1885716,"December 24, 2020","West Virginia",Huntington,"5190 US-60 E",0,1,N/A
1886832,"December 24, 2020",Illinois,Champaign,"1100 block of Frank Dr",0,0,N/A
1886290,"December 24, 2020","New Mexico",Albuquerque,"4000 block of Carlisle Blvd",1,0,N/A
1886329,"December 24, 2020",Illinois,Chicago,"10200 S Yale",0,1,N/A
1886427,"December 24, 2020",Michigan,Detroit,"15800 block of Wildemere St",1,0,N/A
1892022,"December 24, 2020",California,Greenfield,"1100 block of Heidi Dr",1,0,N/A
1886804,"December 24, 2020",Minnesota,"Minneapolis (Brooklyn Park)","63rd Ave N and Winnetka Ave N",0,0,N/A
1886322,"December 24, 2020",Illinois,Chicago,"W Hirsch St and N Mayfield Ave",0,1,N/A
1885786,"December 24, 2020",Michigan,Saginaw,"636 29th St",1,0,N/A
1886326,"December 24, 2020",California,"Moreno Valley",I-215,1,0,N/A
1885968,"December 24, 2020",California,Oakland,"2900 block of Martin Luther King Jr. Way",0,2,N/A
1886310,"December 24, 2020",California,"Los Angeles","Vermont Ave and Venice Blvd",0,1,N/A
1913377,"December 24, 2020","South Carolina","Rock Hill","Cauthen St",0,1,N/A
1885763,"December 24, 2020",Michigan,Saline,"Alber Rd and Textile Rd",0,0,N/A
1888136,"December 24, 2020",Pennsylvania,Philadelphia,"3500 block of N Randolph St",1,0,N/A
1885952,"December 24, 2020",Pennsylvania,Philadelphia,"3200 block of G St",1,0,N/A
1888369,"December 24, 2020",California,Victorville,"15135 Kimberly Dr",1,0,N/A
1885657,"December 24, 2020",Minnesota,Minneapolis,"2310 Lake St E",1,0,N/A
1885900,"December 24, 2020",Texas,Spring,"Gosling Rd and TX-99",1,0,N/A
1887628,"December 24, 2020",California,"Fort Bragg",N/A,0,0,N/A
1885484,"December 24, 2020",Colorado,Denver,"S Downing St and Buchtel Blvd S",0,1,N/A
1885719,"December 24, 2020",California,Manteca,"N Walnut Ave",1,0,N/A
1885780,"December 24, 2020",Michigan,Detroit,"I-75 and Springswell St",0,2,N/A
1886195,"December 24, 2020",Wisconsin,Milwaukee,"6600 block of Fond Du Lac Ave",0,1,N/A
1889212,"December 24, 2020",Wisconsin,Madison,"2000 block of McKenna Blvd",0,1,N/A
1914147,"December 24, 2020",Texas,"San Angelo (Grape Creek)","8200 block of Old Sterling City Hwy",0,1,N/A
1885666,"December 24, 2020",Missouri,"Saint Louis","Bircher Blvd and N Kingshighway Blvd",0,1,N/A
1889198,"December 24, 2020",Arkansas,Salem,"Magnolia Rd",0,1,N/A
1886073,"December 24, 2020","North Carolina","Lumber Bridge","2500 block of Lombardy Village Rd",1,1,N/A
1886217,"December 24, 2020",Texas,Houston,"5015 Aldine Bender Rd",1,0,N/A
1885887,"December 24, 2020","New York",Brooklyn,"1798 Bergen St",0,1,N/A
1891106,"December 24, 2020",Oklahoma,Tulsa,N/A,0,0,N/A
1886298,"December 24, 2020",Missouri,"Saint Louis","4500 block of Aldine Ave",2,0,N/A
1886244,"December 24, 2020",Oklahoma,"Oklahoma City","113 NW 23rd St",0,1,N/A
1887555,"December 24, 2020",Oklahoma,Purcell,I-35,0,0,N/A
1885549,"December 24, 2020",Nevada,"Las Vegas","5400 block of Mountain Vista St",0,3,N/A
1886318,"December 24, 2020",California,"Los Angeles","1200 block of Clela Ave",1,1,N/A
1886237,"December 24, 2020",Nebraska,"Grand Island","700 E Stolley Park Rd",1,0,N/A
1886995,"December 24, 2020",Michigan,Morenci,"15000 block of Lime Creek Rd",2,0,N/A
1886189,"December 24, 2020",Wisconsin,Milwaukee,"1200 block of E Singer Cir",1,0,N/A
1885552,"December 24, 2020",Indiana,Martinsville,"9400 IN-144",2,1,N/A
1886225,"December 24, 2020",Connecticut,Hartford,"Chandler  St",0,2,N/A
1885919,"December 24, 2020",Arkansas,"North Little Rock","3929 McCain Blvd",1,2,N/A
1886385,"December 24, 2020",Florida,"Lehigh Acres","5300 block of Butte St",1,0,N/A
1889440,"December 24, 2020","North Carolina",Fayetteville,"508 McArthur Rd",0,1,N/A
1886626,"December 24, 2020",California,Chico,"1950 E 20th St",0,0,N/A
1888145,"December 24, 2020",Pennsylvania,Philadelphia,"5300 block of Wyalusing St",0,1,N/A
1888143,"December 24, 2020",Pennsylvania,Philadelphia,"5300 block of Torresdale Ave",0,1,N/A
1885486,"December 24, 2020",Colorado,Denver,"1300 block of S Navajo St",0,1,N/A
1886141,"December 24, 2020",Florida,Lakeland,"1500 block of Amos Ave",1,4,N/A
1886665,"December 24, 2020",Louisiana,"Bastrop (Perryville)","4000 block of Perryville Rd",1,0,N/A
1886197,"December 24, 2020",Illinois,Springfield,N/A,0,0,N/A
1886179,"December 24, 2020",Maryland,Baltimore,N/A,0,2,N/A
1885523,"December 24, 2020",Florida,Starke,"900 S Water St",1,0,N/A
1885509,"December 24, 2020",Florida,Miami,"2615 NW 115th St",1,1,N/A
1886186,"December 24, 2020",Maryland,Hagerstown,"286 Potomac Heights Blvd",1,0,N/A
1886295,"December 24, 2020",Missouri,"Saint Louis","7800 block of Rio Silva Pl",1,1,N/A
1885422,"December 24, 2020",Colorado,Aurora,"18071 E Kentucky Ave",0,1,N/A
1885488,"December 24, 2020",Illinois,Chicago,"4000 block of E 134th St",0,3,N/A
1886156,"December 24, 2020",Connecticut,Waterbury,"Pine St and Buckingham St",1,0,N/A
1885478,"December 24, 2020",Pennsylvania,Philadelphia,"4900 block of Frankford Ave",0,0,N/A
1885565,"December 24, 2020",Florida,"Fort Lauderdale","625 NW 18th Ave",1,0,N/A
1929129,"December 24, 2020",Florida,"Miami (North Miami)","13495 NW 7th Ave",1,0,N/A
1886138,"December 24, 2020",Florida,Miami,"NW 62nd St and NW 15th Ave",1,0,N/A
1885469,"December 24, 2020",Missouri,"Saint Louis","N Broadway and Mound St",1,0,N/A
1889308,"December 24, 2020",Georgia,Dalton,"4th Ave",1,0,N/A
1887419,"December 24, 2020",Delaware,"Rehoboth Beach","100 block of Beachfield Dr",0,1,N/A
1889946,"December 24, 2020",Florida,"Fort Pierce","3550 S US-1",0,0,N/A
1885880,"December 24, 2020",Illinois,Chicago,"9300 block of S Oglesby Ave",1,0,N/A
1886135,"December 24, 2020",Florida,"Cape Coral","900 block of Gleason Pkwy",0,0,N/A
1886133,"December 24, 2020",Illinois,Chicago,"3400 block of W Ohio St",1,0,N/A
1886128,"December 24, 2020",Florida,"Palm Bay","Tree Ridge Ln and Forrest Knoll Dr",1,0,N/A
1886512,"December 24, 2020",Iowa,"Cedar Rapids","100 block of 25th St SE",0,0,N/A
1886930,"December 24, 2020","South Dakota","Rapid City","1000 block of Silverleaf Ave",1,0,N/A
1886468,"December 24, 2020",Louisiana,"New Orleans","Basinview Dr and S I-10 Service Rd",1,0,N/A
1886465,"December 24, 2020",Louisiana,"New Orleans","Symmes Ave and Irby St",0,2,N/A
1886204,"December 24, 2020","New Jersey",Carteret,"11 Somerset Ct",0,1,N/A
1886454,"December 24, 2020",Maryland,Beltsville,"I-495 and I-95",0,0,N/A
1886450,"December 24, 2020",Alabama,Birmingham,"2500 block of 24th St",0,1,N/A
1886448,"December 24, 2020",Alabama,"Birmingham (Center Point)","300 Block of Tammy Sue Dr",0,1,N/A
1885512,"December 24, 2020",Maryland,Baltimore,"2000 block of Robb St",1,0,N/A
1886097,"December 24, 2020",Oregon,Portland,"12900 block of NE Prescott Dr",0,0,N/A
1886093,"December 24, 2020",Oregon,Portland,"SE 39th Ave and Powell Blvd",0,0,N/A
1886082,"December 24, 2020",Ohio,Columbus,"Brentnell Ave and Leonard Ave",0,1,N/A
1886439,"December 24, 2020",Alabama,Montgomery,"4200 block of Mobile Hwy",0,1,N/A
1886434,"December 24, 2020",Alabama,Albertville,"928 W Main St",1,0,N/A
1889817,"December 24, 2020",Louisiana,Shreveport,"200 block of Fairgrounds Rd",0,1,N/A
1886431,"December 24, 2020",Michigan,Detroit,"St Marys St and Grand River Ave",0,1,N/A
1886429,"December 24, 2020",Michigan,Kalamazoo,"Drake Rd",0,1,N/A
1886077,"December 24, 2020","South Carolina",Florence,"4000 block of W Palmetto St",1,0,N/A
1888838,"December 24, 2020",Texas,Abilene,"2700 block of N Judge Ely Blvd",0,0,N/A
1886422,"December 24, 2020",Arkansas,Marianna,"300 block of California St",1,0,N/A
1887867,"December 24, 2020",Florida,"Port Charlotte","Kindred Ave",0,0,N/A
1886070,"December 24, 2020","South Carolina",Hartsville,"Hartsville Hwy",0,1,N/A
1886075,"December 24, 2020",Tennessee,Memphis,"2700 block of Filmore Ave",0,1,N/A
1885898,"December 24, 2020",Tennessee,Oakland,"6715 US-64",1,0,N/A
1891437,"December 24, 2020","North Dakota",Williston,"600 block of 13th Ave W",0,0,N/A
1890714,"December 24, 2020",Pennsylvania,Karthaus,"181 Potter St",0,0,N/A
1886108,"December 24, 2020",Pennsylvania,Philadelphia,"1800 block of Wynnewood Rd",1,0,N/A
1886052,"December 24, 2020",Alabama,Mobile,"Foster Ln",0,0,N/A
1886050,"December 24, 2020","North Carolina",Durham,"4000 block of Baker St",0,1,N/A
1886048,"December 24, 2020","North Carolina",Durham,"3600 block of Hillsborough Rd",0,1,N/A
1886364,"December 24, 2020",California,Tulare,"G St and San Joaquin Ave",1,0,N/A
1889219,"December 24, 2020",Oklahoma,Chickasha,"1400 block of S 5th St",0,1,N/A
1886043,"December 24, 2020","North Carolina",Durham,"4800 block of Danube Ln",0,0,N/A
1888792,"December 24, 2020",Montana,Butte,"3300 block of Carter St",0,1,N/A
1886032,"December 24, 2020","North Carolina","Winston Salem (Winston-salem)","Zuider Zee Dr",0,1,N/A
1886977,"December 24, 2020",Michigan,Detroit,"11400 block of Rossiter St",0,2,N/A
1886030,"December 24, 2020",Alabama,Mobile,"Hurtel St",0,1,N/A
1888777,"December 24, 2020",Arkansas,Jonesboro,"3400-block of Ridgeway Cir",0,0,N/A
1887186,"December 24, 2020",Michigan,Detroit,"8300 block of Roselawn St",0,1,N/A
1885882,"December 24, 2020",Texas,Houston,"8000 block of Bauman Rd",1,0,N/A
1886061,"December 24, 2020",Virginia,"Glen Lyn","206 Risley Circle",2,0,N/A
1886242,"December 24, 2020",Oklahoma,Tulsa,"1700 block of Southwest Blvd",0,1,N/A
1898385,"December 24, 2020",Ohio,"Brookpark (Brook Park)","Paulding Blvd",1,0,N/A
1886015,"December 24, 2020","South Carolina","Rock Hill","1400 block of Riverview Rd",0,1,N/A
1886008,"December 24, 2020",California,Fresno,"W Weathermaker Ave and N Carnegie Ave",0,1,N/A
1886391,"December 24, 2020",Oregon,Portland,"9700 block of NE Sandy Blvd",0,1,N/A
1887159,"December 24, 2020","New York","New City (Clarkstown)",N/A,0,0,N/A
1888724,"December 23, 2020",Wisconsin,Racine,"500 block of Three Mile Rd",0,0,N/A
1885034,"December 23, 2020",Texas,"Fort Worth","Alamo Ave and Brunswick St",0,1,N/A
1885986,"December 23, 2020","New York",Rochester,"579 Thurston Rd",0,1,N/A
1885981,"December 23, 2020",Georgia,Albany,"1700 block of E Oglethorpe Blvd",1,0,N/A
1890628,"December 23, 2020",Arkansas,"Little Rock","Ludwig St",1,0,N/A
1885960,"December 23, 2020",Pennsylvania,"Pittsburgh (Mount Oliver)","200 block of Anthony St",1,0,N/A
1887122,"December 23, 2020","New York","North Babylon","51 Higgins St",0,0,N/A
1885940,"December 23, 2020","New York",Poughkeepsie,"Main St",0,1,N/A
1885938,"December 23, 2020",Illinois,Chicago,"1100 block of N Lasalle Dr",0,0,N/A
1885139,"December 23, 2020",Kentucky,Louisville,"2200 block of Bank St",1,0,N/A
1885896,"December 23, 2020","New York",Albany,N/A,0,1,N/A
1886991,"December 23, 2020",Louisiana,"New Orleans",N/A,0,1,N/A
1885764,"December 23, 2020",Michigan,Lansing,"W Mount Hope Hwy and Snow Rd",0,1,N/A
1885890,"December 23, 2020","New York","Albany (Colonie)","274 Wolf Rd",0,0,N/A
1902092,"December 23, 2020","New York","Valley Stream (North Valley Stream)","Sherbourne Rd",0,1,N/A
1886984,"December 23, 2020",Pennsylvania,Ebensburg,"111 Cook Rd",1,0,N/A
1885089,"December 23, 2020",Tennessee,Memphis,"4325 Davey Cir",1,0,N/A
1884519,"December 23, 2020","New York",Rochester,"Sawyer St and Elgin St",1,0,N/A
1886964,"December 23, 2020",Louisiana,"New Orleans","Gallier St and Marais St",0,1,N/A
1885190,"December 23, 2020",Alabama,Mobile,"3110 Dauphin Island Pkwy",0,0,N/A
1885876,"December 23, 2020",Georgia,Statesboro,"Swan Ln",0,0,N/A
1885559,"December 23, 2020",Florida,Tavares,"Rosewood Ln",0,0,N/A
1887717,"December 23, 2020",Texas,"San Antonio","5300 block of Ghost Hawk Dr",0,1,N/A
1885352,"December 23, 2020",Pennsylvania,York,"600 block of E Philadelphia St",1,1,N/A
1886920,"December 23, 2020","New Mexico","Santa Fe","4298 Cerrillos Rd",0,0,N/A
1885872,"December 23, 2020",Texas,Dallas,"14311 Skyfrost Dr",1,0,N/A
1885157,"December 23, 2020",Virginia,Norfolk,"Sewells Point Rd and Atterbury St",0,1,N/A
1885403,"December 23, 2020",Ohio,Columbus,"1779 Shanley Dr",1,0,N/A
1885416,"December 23, 2020","New Hampshire","Whitefield (Dalton)","Bridge Hill Rd",1,1,N/A
1885853,"December 23, 2020",Iowa,"Cedar Falls","1117 Melrose Dr",0,0,N/A
1885751,"December 23, 2020",Kentucky,Louisville,"5400 block of Del Maria Way",2,0,N/A
1889421,"December 23, 2020",Illinois,Chicago,"11400 block of S King Dr",0,0,N/A
1885137,"December 23, 2020",Arkansas,"Little Rock","5801 Dreher Ln",0,1,N/A
2013164,"December 23, 2020",Texas,Carrollton,"4300 block of Onyx Dr",1,0,N/A
1885128,"December 23, 2020",Kentucky,Owensboro,"1700 block of McCulloch Ave",1,0,N/A
1898747,"December 23, 2020",Hawaii,"Mountain View","12th Rd",1,0,N/A
1885126,"December 23, 2020",Iowa,"Cedar Rapids","208 7th St SW",0,1,N/A
1886221,"December 23, 2020",Illinois,Springfield,"1700 block of S 2nd St",0,1,N/A
1885109,"December 23, 2020",Louisiana,"Baton Rouge","Winbourne St and Eaton St",0,3,N/A
1888473,"December 23, 2020",Kentucky,London,"E 3rd St and N McFadden Ln",0,0,N/A
1885099,"December 23, 2020",Virginia,Norfolk,"800 block of Whitaker Ln",0,1,N/A
1885084,"December 23, 2020",Indiana,Indianapolis,"1300 block of N Tuxedo St",0,2,N/A
1885838,"December 23, 2020",Michigan,Inkster,"3300 block of Manning Dr",1,0,N/A
1885794,"December 23, 2020",Georgia,Atlanta,"3335 MLK Jr Dr SW",0,2,N/A
2142077,"December 23, 2020",Pennsylvania,Philadelphia,"1700 block of N 27th St",1,0,N/A
1885791,"December 23, 2020",Georgia,Atlanta,"713 W Peachtree St NW",0,1,N/A
1885789,"December 23, 2020",Georgia,Atlanta,"70 block of Newcastle St",0,1,N/A
1885783,"December 23, 2020",Georgia,Atlanta,"232 Forsyth St SW",1,0,N/A
1885097,"December 23, 2020",Virginia,Hampton,"100 block of Spanish Trail",0,1,N/A
1884901,"December 23, 2020",Texas,Houston,"2602 Westerland Dr",2,0,N/A
1885773,"December 23, 2020",Michigan,Detroit,"19016 Woodward Ave",1,2,N/A
1889257,"December 23, 2020",Kansas,Falun,"6900 block of Thorstenburg Rd",0,0,N/A
1885030,"December 23, 2020",Illinois,Chicago,"4300 block of California Ave",0,1,N/A
1884808,"December 23, 2020",Illinois,Chicago,"2900 block of N Milwaukee Ave",0,1,N/A
1885378,"December 23, 2020",Minnesota,"Saint Paul","850 Rice St",1,0,N/A
1885743,"December 23, 2020",California,Fresno,"N Fruit Ave and W Ashlan Ave",1,0,N/A
1885741,"December 23, 2020",California,Visalia,"Lincoln Rd and Avenue 326",0,1,N/A
1885082,"December 23, 2020","New York",Bronx,"1097 Boston Rd",1,0,N/A
1885481,"December 23, 2020",Pennsylvania,Levittown,"Edgely Rd and Marion Ave",1,0,N/A
1885006,"December 23, 2020","South Carolina",Columbia,"1300 block of Broad River Rd",1,0,N/A
1911326,"December 23, 2020",Mississippi,Tunica,N/A,0,1,N/A
1885736,"December 23, 2020",California,"San Diego","6100 block of Imperial Ave",1,0,N/A
1884933,"December 23, 2020",Texas,Kirbyville,"1410 S Elizabeth Ave",0,0,N/A
1884993,"December 23, 2020",Michigan,Moorland,N/A,0,0,N/A
1884839,"December 23, 2020",Wisconsin,Milwaukee,"9700 block of Beatrice St",0,1,N/A
1885705,"December 23, 2020",Wisconsin,Milwaukee,"2700 block of N Sherman Blvd",0,1,N/A
1884985,"December 23, 2020","District of Columbia",Washington,"300 Indiana Ave",0,0,N/A
1885697,"December 23, 2020",Wisconsin,Milwaukee,"4217 W Fond Du Lac Ave",0,1,N/A
1885690,"December 23, 2020",Wisconsin,Milwaukee,"N 34th St and W Vine St",0,1,N/A
1885684,"December 23, 2020",Wisconsin,Milwaukee,"N 7th St and W Keefe Ave",0,1,N/A
1885679,"December 23, 2020",California,"Long Beach","1100 block of Obispo Ave",0,1,N/A
1885870,"December 23, 2020",Texas,Dallas,"12708 Schroeder Rd",1,0,N/A
1884966,"December 23, 2020",Nevada,"Las Vegas","2708 Las Vegas Blvd S",0,0,N/A
1887576,"December 23, 2020",Iowa,Urbandale,"4410 142nd St",0,0,N/A
1919325,"December 23, 2020","New Mexico",Tucumcari,"400 block of E Elm Ave",0,0,N/A
1885220,"December 23, 2020",Tennessee,Memphis,"Ashland St and Mosby Ave",1,0,N/A
1885091,"December 23, 2020",Tennessee,Sevierville,"1414 Parkway",0,0,N/A
1884934,"December 23, 2020",Michigan,Detroit,"Kelly Rd and Morang Ave",0,1,N/A
1889171,"December 23, 2020",Wisconsin,"Chippewa Falls (Lake Hallie)",N/A,0,0,N/A
1885626,"December 23, 2020",Florida,Tallahassee,"Nekoma Ln and Blountstown St",0,1,N/A
1885130,"December 23, 2020",Kentucky,Louisville,"251 Bigwood Way",1,1,N/A
1884589,"December 23, 2020",Texas,"San Antonio","200 block of Remolino St",1,1,N/A
1884897,"December 23, 2020","New Hampshire",Manchester,"515 Hall St",0,1,N/A
1885595,"December 23, 2020",Utah,Springville,"944 S 1000 E",1,0,N/A
1884638,"December 23, 2020",Florida,Hollywood,"Hollywood Blvd and S 19th Ave",1,0,N/A
1885587,"December 23, 2020",Missouri,Warsaw,"State Hwy BB",1,0,N/A
1884874,"December 23, 2020",Wisconsin,"Milwaukee (West Allis)","2851 S 84th St",0,2,N/A
1885749,"December 23, 2020",Missouri,Columbia,"3500 block of New Haven Rd",0,0,N/A
1884891,"December 23, 2020",Minnesota,Minneapolis,"2000 block of 28th Ave S",1,0,N/A
1886010,"December 23, 2020","North Carolina",Charlotte,"9900 block of Brickleberry Ln",2,0,N/A
1885012,"December 23, 2020",Indiana,Kokomo,"800 block of E Broadway St",1,0,N/A
1888173,"December 23, 2020",Pennsylvania,Philadelphia,"5600 block of Rising Sun Ave",0,1,N/A
1890972,"December 23, 2020",Florida,Bradenton,"400 block of 60th Ave Terrace W",0,1,N/A
1888163,"December 23, 2020",Pennsylvania,Philadelphia,"4900 block of Darrah St",0,1,N/A
1888156,"December 23, 2020",Pennsylvania,Philadelphia,"3300 block of W Cumberland St",0,1,N/A
1888154,"December 23, 2020",Pennsylvania,Philadelphia,"1700 block of N 27th St",0,1,N/A
1888149,"December 23, 2020",Pennsylvania,Philadelphia,"W Rockland St and N 13th St",0,1,N/A
1885647,"December 23, 2020",California,Wasco,"16th St and D St",1,0,N/A
1885528,"December 23, 2020",Florida,Jacksonville,"Clarendon St and Cassat Ave",0,1,N/A
1885515,"December 23, 2020",Florida,"Miami Gardens","21311 NW 34th Ave",0,0,N/A
1884694,"December 23, 2020",Florida,Gainesville,"3521 SW 19th Ave",0,0,N/A
1884753,"December 23, 2020",Georgia,Cairo,N/A,1,0,N/A
1884750,"December 23, 2020",Georgia,Cairo,"Joyner Rd",0,1,N/A
